source_member,safe_relative_path,sha256,revision
train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesions-on-potato-leaf-XDF64E.jpg,train/Potato leaf early blight/f9b8e50796919ff875cec564.jpg,0886fb5a46ae7a49cddb6e9c2fbdcee85ff56d5bdf585cecb918dcfb0fc395e9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato-early-blight-alternaria-alternata-target-spot-lesion-on-a-potato-leaf-x63fwh.jpg,train/Potato leaf early blight/e3ba170a354d6f223ebb79bd.jpg,fdf95540c32a5001a41fcc121335d444f3675ee5ef8550f1f66fd5f668106fcb,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato-early-blight-alternaria-alternata-target-spot-lesions-on-a-by64yw.jpg,train/Potato leaf early blight/ba2442be30840bd4d1907b36.jpg,881028829d03f24ec1a2e47e2de5e352b188a3d5a7dfe469314e4bfb3b5a43e9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato-early-blight-lesion-on-a-potato-leaf-picture-id81781211.jpg,train/Potato leaf early blight/80df829cdcfd3e4580b27b8d.jpg,fe9ef9ce817e1bc532faa12d2ba4ee71cd1731b9d2a81d7b0f9683bc3596fc2a,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_alternaria_03_zoom.jpg,train/Potato leaf early blight/41096afe70bebeeca359edf9.jpg,379f08cb74cab5e2059644b4f2e0568ca27b753dfb2de0ca3ca2fed12855f600,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_alternaria_04_zoom.jpg,train/Potato leaf early blight/57a49dacd4e52f4798cbc26f.jpg,54dbdd9db6fbeac10e6e0706f9a15570771dc061dd97eb093ba3a06557864e02,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_early-blight_01_zoom.jpg,train/Potato leaf early blight/fb733963e7509ee3db6276d7.jpg,f457be74c849a5b1fbc43de16ca98fe68e4cdfb29aeb8944772ee1579511e731,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_early-blight_02_zoom.jpg,train/Potato leaf early blight/40e12a65da5142066ed2a71f.jpg,204453c7c8d9b8150f517071876460bba0b1e4bdaea15eb7154db5d10bc0d1ca,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_early-blight_03_zoom.jpg,train/Potato leaf early blight/e3bbb4985755a70e76d2bee6.jpg,f674f733d937998fffcb74837136ebf0084677d1ba3a3c7886be6fa0b5cffa4d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_early-blight_04_zoom.jpg,train/Potato leaf early blight/44a1d8775837f90c3e0b1141.jpg,9878dcfe1929c3e4428d92562907b6a8dc6646ba6914cba5d9472bb6b4946d3b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_early-blight_05_zoom.jpg,train/Potato leaf early blight/73abb3914ac3ef2ef534a7a9.jpg,0f3a0033a6def68dfa5d243d1102047112652782dd7b95f95b7b8c0169ae427f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potato_early-blight_06_zoom.jpg,train/Potato leaf early blight/2cf3deb1018ab2aeacb9ba32.jpg,4a569e0c75adc1d97b4db502c46640492a992b7563b6fd4e248d7974e9574d13,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potatoaltkc.jpg,train/Potato leaf early blight/8c47cdde935d967265819ae8.jpg,84eca08987a0d36c5ff656e9b9b27468edeb8451150aa68ea2adccb2d13ef8aa,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potatoearlyblight.jpg,train/Potato leaf early blight/cb55d0f8c2bdc619e28e250e.jpg,f12e98c0c995c4507bb48111bc8d7c6034fce86081fb914b0eafd6997817dc80,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potatoearlyblightcloseup_pdc.jpg,train/Potato leaf early blight/4863191815e483b36e4ff4bd.jpg,deaa4732752ffeadeb20d0ca0fbe5df2e45915722a391471f3fb51285d02ed22,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potatolb_full_leafx1200.jpg,train/Potato leaf early blight/ebdbae04b5af7a3c413c3aea.jpg,d1f159a4f8c439d057ff480f53f68391eae823dcdcd09735936ffcc0cc23d500,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf early blight/potatolb_small_leaf_lesionx1200.jpg,train/Potato leaf early blight/1c4cf348604a9514e539d5d5.jpg,2b0dfca224d94132ccdd42afc3b457270dad32c942de67c348160d8627a27fa2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/14321627273_58d893c3e2_b.jpg,train/Potato leaf late blight/01011c6899e21c3ef093e46b.jpg,4b16ae48d7489f97753d7488807b6005db82ddc8f4b3d831e297ce7824e7d4c0,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/22-late%20blight-advanced%20symptoms%20potato.jpg,train/Potato leaf late blight/27c60e3d3556e41bd3a8e957.jpg,13927ca7ce98841db41c0c0da50a0c1ac598d2c39a8a5ebf49c42fffdbc0fbdf,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/24064_1.jpg,train/Potato leaf late blight/15ae533ba6c95993c55f997c.jpg,e5f14a70fc7a687a5846749d5499872c7c3320e81aea1358e481f7100b7ba242,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/24847793510_7859b46a3d.jpg,train/Potato leaf late blight/64f76a151d98a69bc1b9df6c.jpg,17221c3037deeea7da90951e181eba399126373ff778f61cdffc843d140bdc7b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/2619_600.jpg,train/Potato leaf late blight/ff3be636a3688b6725638180.jpg,083eec31f7fa5b34da772da890e5927bc90e571d78c1362a6749ff7e5bdc54ce,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/286_1600.jpg,train/Potato leaf late blight/f8e194c95b7d123e658099ee.jpg,84c4d61eb80adc2e648982d207b525bd18a43291f3f1036d028f42b4a2caa926,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/2976_1600.jpg,train/Potato leaf late blight/9aeacc6becd4ca776fa9a389.jpg,7f9ebb7a033f84f79497d3b34938bf478dccebe67d6955c9a718837684c2ddfd,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/3720946948_339251cc94_z.jpg,train/Potato leaf late blight/276466c51e15f9ed44388687.jpg,3904737fd3f10f11d2af8d8a1722a689290467db127803c74d5108932e1898dd,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/3782849713_398f3a1086_b.jpg,train/Potato leaf late blight/a77e9238840b9930ed89ce9f.jpg,be0656edf8067f6b12884b5d5e12966a17c196120826cb8e35bef355d7bc67b3,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/39-late-blight-mold.jpg,train/Potato leaf late blight/b518b17641de605a833bcd25.jpg,973fe191f399e1e76c4cac20eabf75e47d025316e72037fc46a4f71f4b95c0f5,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/4-late-blight-cmyk-opt.jpeg.jpg,train/Potato leaf late blight/0d9c8512ddf45a4057bd2edb.jpg,adbe3b17681e01eb526d319017d9c5df193bd74f0df055cb60c37569ded2f57e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/4442_1600.jpg,train/Potato leaf late blight/fe216161a57eefe8ef48c4de.jpg,918ef85bd5da1475b5b597500f836218970ff8ee6881fd0e2e70102536df4381,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/460_1600.jpg,train/Potato leaf late blight/bef227fc8b0044d4b8c86323.jpg,9840ce285b35f82de6a6fa21dcce1fe5ed4c69fdd058602af982969f0c9db89b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/6-13lateblightleavesMARY.jpg,train/Potato leaf late blight/5689969487e5c1a67716472c.jpg,e7e583a79cd9e9ca0a153e4c633b4e5a756979ff8aff2ca17f6da7f6ffda5cb4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/6a00d8341c4fe353ef011571354632970c-800wi.jpg,train/Potato leaf late blight/0fe527d2e2e5863366012b82.jpg,fade62e5533a444677c70df78d65e4bd76d4264a1b411597345d3a6cb95aaf49,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/B2650062-Potato_late_blight-SPL.jpg,train/Potato leaf late blight/6933fcf66ce74d7dbc0fb2f0.jpg,0b8ac51337be541c665f2444eae8afccc2683112b848c0bd633071ed7d698cd1,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/B2750121-Potato_late_blight-SPL.jpg,train/Potato leaf late blight/a98ed299682a2e9b22a13abd.jpg,eb857a67002dbb51c928223b169ee3a5850ead6e0ab4c2ecc41cf370f7262c7d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Blog-3.jpg,train/Potato leaf late blight/d2727d748993fb0138cd9358.jpg,fc1254eb4d2a8313a0e7c63d8e3a9004e30929d2a09b78bf8d75f4e35b363ba9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/CzFxqKtWEAA4U3g.jpg,train/Potato leaf late blight/d1e0c36fa0a03d628aba4d1f.jpg,6c240fd4339d039d0c6d739283a397538e39eaaf0c91379c1d9f67e09e54985f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/IMG_0019.jpg,train/Potato leaf late blight/5db9c395ca477c7d333e22d4.jpg,a9fffcc6ef73f1b97b615d5377c54fbb2c1c4988bc99a6c2b9de8bb3c4b75240,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/IMG_5358.jpg,train/Potato leaf late blight/ac3f7449a1f64018e74bd150.jpg,d3a3a42ff8cb4b81d30ee60868064aa4e8f633d72adc6f74b9222725bf829f5c,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/IMG_5390.jpg,train/Potato leaf late blight/0d0c571f58f1aaed25119744.jpg,6b1bbb111c59adbc5a33d9a55d56458dd3df88bd22e5d0cf135068937c96bdfe,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/IMG_5813-1024x768.jpg,train/Potato leaf late blight/3d7a45c9dcae1b79e7e8ebd6.jpg,d6571d4ea8e5e5739b0b44dd996efe9f3319e7bdbe4537a12d66810b03996c40,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Jessore-potato-late-blight-8-2h2fdkl.jpg,train/Potato leaf late blight/8679ff94fd45068a7f012fc0.jpg,0b6f4d2de2f71df550ed08edf5c50aeb307666f9a661013a6cfd99ff5d951836,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/LB_potato_leaf_topside.jpg,train/Potato leaf late blight/27ec7552dfb227e5d78f633d.jpg,5c063b6d55aa671a8cc7cf492303ebae1f170395c178760d80809a5dd0140468,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late+Blight+of+Potato+and+Tomato.jpg,train/Potato leaf late blight/bd047f3fbd307a011c86decc.jpg,d5ec0ce260f8449c1b5b379da414380bdb7c717c963e8cca139896f8e3de5302,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late+blight+on+potato.jpg,train/Potato leaf late blight/d29f3556c87fcaed23356d8c.jpg,1d37b80d5b7061808cc5dae83ebb3665e69aa4f2baa3d6ecba4b49595762079d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late-Blight-336x437.jpg,train/Potato leaf late blight/de2337a161a040d07a4ae696.jpg,a1df5fd50e3e96fda8d8298f8982cbe6b1c509ab068b205287820ce9c9039bef,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late-Blight-56a34bc55f9b58b7d0d15210.jpg,train/Potato leaf late blight/22d01c43c3a95f3b5bc273c7.jpg,35ff9f612893557adcf44a23102c8ef7dac04216bff0cc5841fa36a3f42e62b7,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late-blight-infected-potato-plants_2.jpg,train/Potato leaf late blight/b40675444037fe67b4cb29f9.jpg,eb94cb23217180019b87eb41ca4efa67b9e57219a535d0c40dccc368c6554b9f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late-blight-leaves_261x240.jpg,train/Potato leaf late blight/d9ed3e35cba9cce0631c5fff.jpg,8fee0b1832b2da1bb8f4ddc3f3203a3cf2ed31499320f056471b2b462f73d0b2,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late-blight-on-leaf-email.jpg,train/Potato leaf late blight/a04af3a70fb392b02fdcd5ca.jpg,74dbde966b652d8bc98b328b16616332392ddade6b291bba9e71d0bebed3e57b,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late-blight.jpg,train/Potato leaf late blight/2f44a3543521b78ded5518eb.jpg,6584516937cc4d2a1f2cfe190d139886aff3d8c2170b89692c443272d9b430c9,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/LateBlight02.jpg,train/Potato leaf late blight/d0b4286fa0a438a2c17f9eb5.jpg,3b77a9eac4df033bbe3ab1e9d77c01b96ef0b66079156c09c7f938e10d03f7a7,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/LateBlight03.jpg,train/Potato leaf late blight/5fc92d3f98535b7b9ed0706a.jpg,e3725a450a9118bc7967ebac0a18c4d42b36ed43a682363d497993f690e71fa3,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/LateBlight13.jpg,train/Potato leaf late blight/e910c850a6f8a6268f4a642d.jpg,70d67227d04f1d64caa2da32a39eaf84f94f24b0c07af26754a4bebb8c02fec8,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/LateBlightFig3new.jpg,train/Potato leaf late blight/3f72b1b6a816fa03b7794382.jpg,5f38e1546605939ee931cdf07eae4358d833944700897f38d89ba694d78ab761,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late_blight_on_potato_leaf.jpg,train/Potato leaf late blight/f39d7a4ff55a00570577e109.jpg,4a3259ede4c213a9ba1fd8df0320f26e5611e3ee774727a425bf8b6b1609d470,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74.jpg,train/Potato leaf late blight/d5ebbe99836ba4cf457ddb49.jpg,9ab81b469622cc223347d0905549fb6b55f1953fae7aeda13a46b7d07f0c2bb4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Lateblight.jpg,train/Potato leaf late blight/8199df0303b381b3829eaafe.jpg,2a8f83a1e22d7c51f071c03f2f5bae21477ce00eb52e193a6790720a6a6dc7b3,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Potato-Late-Blight-3-06202014.jpeg.jpg,train/Potato leaf late blight/716cfb3a2d7687fc0ecc60e0.jpg,4d1d0324e2cbcb5f5eb585c42bc0d63901eb9aae0fea6298c9a8b2e1c298f21e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Potato-late-blight-008.jpg,train/Potato leaf late blight/c1a5333b98bd6fc0a209b0be.jpg,17d0bc8bafc49d94518ec0a902f2164ebdc26cd91856c3bed5547f392361ef21,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Potato-late-blight-caused-by-Phytophthora-infestans_Q320.jpg,train/Potato leaf late blight/10018436827c144360be2877.jpg,4b6db3571c44bfef2db15f06bcad9dd140fccd5e49b59b44f8e4d297dad884d4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Potato-late-blight-in-field-trial-1.jpg,train/Potato leaf late blight/cc5d9bf626ffaa336389a729.jpg,7a827ee1e5b21d7c7d1f86144dc189a2d72f94bf6287cd40b6e9aa1a9dcb2b05,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/PotatoLateBlight2.jpg,train/Potato leaf late blight/0cfe9cd841b1236dcc807b76.jpg,bd66eb0876b22d38cc7a5ec3e59475ebf071fa0cd52108025b80ef6b141f753f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/Symptom_potato_late_blight.jpg,train/Potato leaf late blight/bc482fd72abbfc33cddff118.jpg,d4c652c5cbdc24ef0e5553f8b1628ba9f6ef81ab742048df42e79abb5918c38e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/White-mould-potato-blight.jpg,train/Potato leaf late blight/e412207b5fbed9a8d50dcb1c.jpg,3a561cb9b7ea3476082f12af3753fd44c9723cc4a5a078b5cc79f95bb4ae1eb6,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/b3a52d4eda0deedc34260c4dee847a5b.jpg,train/Potato leaf late blight/0f870c6d979343dd4b9d10f6.jpg,50466281cbb13f25936fa70a12ce378ff62ceb5e8b8596feb0ef2143367a4610,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/backus-056-potato-blight.jpg,train/Potato leaf late blight/33c804f1174ecdaacf547623.jpg,64c0f7b5701e815769bad881c0834ffb3b58018233fc3af42c3a1b7968f86973,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/blight-on-potato-leaves.jpg,train/Potato leaf late blight/f4af34f31ba5418a0ee7c326.jpg,4349392931c234adb755398d3fd99566dfd05d73fa341a99aa27380d0cd72e05,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/cropped-symptom_potato_late_blight.jpg,train/Potato leaf late blight/3fa11d5b4bfe201e99bf701b.jpg,986f4aa70fce85a86e57e5670b1813274e8b83d709f5fcf130b869b1aa4eb8ed,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/d4fc0f56-da2e-4d7e-9a22-2430b562eeee.jpeg.jpg,train/Potato leaf late blight/6505325711b167053f82cd50.jpg,954e8ff027f1b8689336f55598d7d48bd70428b993a91f51b68acc2eacb10211,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/dsc_8151s.jpg,train/Potato leaf late blight/4923dce96e555b154b94d63b.jpg,8b5f773c4cd8822a9fa00515064b18e5d6ae2c35d5478ed9a5e8fef2530366c5,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/early_blight.jpg,train/Potato leaf late blight/f7b9bb7ddcbce70e38121713.jpg,93f8d16d26178976bbb84dfb94b077a47bb15035ce5bd9999f30e05e2c3b97f0,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/fi000293.jpg,train/Potato leaf late blight/df4f6ddb52ec7711579d8cc4.jpg,0d3924c402141048df8daf586ac119261bb7353f11fd7a9dfdf6d9639d0e266c,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/fig1a_500.jpg,train/Potato leaf late blight/396cbdb934e849c244c00ebf.jpg,abab30a68df3aedba164996386446275d6219e94f7608d7ebdb786bd477e855e,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/figure-7-gudmestad-opt.jpeg.jpg,train/Potato leaf late blight/300dbda05ee1f258ed3d0cda.jpg,c59a07c992d37978c48e5eb304274b6b541bf62b37559aace74f93bd65ddb2a3,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/foliar_late_blight.jpg,train/Potato leaf late blight/76c9829489f16a2cba32286e.jpg,729ed962f22c486e3c760989b8d9f8fa6636dee1b0c0c788fcc9241e06654558,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/gcp_A-2_Late_Blight_of_potatoes_callout1.jpg,train/Potato leaf late blight/1f7dfabb4803b3c908aadec9.jpg,412f8d882d18725fb233f6ad5c34b103a8acc7ccfe9e789f78bb8fef5495bd64,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-leaf-figure1.jpg,train/Potato leaf late blight/5aa321dd18fde8a6457f7609.jpg,1626d99562cba7a0ce8fdbbb5f9b0515011ef122e0ee963e34a2fe8baef1ec77,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-leaf.jpg,train/Potato leaf late blight/40f5e0ee59189261f75f064e.jpg,a4236face52bfd3038c4e6e1694f0ac6c09d42eae94516934b4cf03c86fb8892,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-leaves.jpg,train/Potato leaf late blight/dee6ec191c4eb6c95ce5f36a.jpg,3241207742dbfae7f7e2ef477193e61822b8908e8a40b01454f21ec8fb58fea4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-lesions-potato-leaf-miller-research-809.jpg,train/Potato leaf late blight/1173dc5ee7dfceb036590feb.jpg,3dc4a7f49f38608c4c2e5090ab7cf778d54d9263b3576e54d1eabaa19beda54d,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-midwest_twitter.jpg,train/Potato leaf late blight/97ab95b267b9253045a31a6c.jpg,44b165813009ca4eefab499e867d64db119d28d57d7e6a6a54c79b1c81030130,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-on-potato-leaf-550.jpg,train/Potato leaf late blight/cd87cf1663c7c72b1a0c0966.jpg,2ce36aaa6fc5bda8532f3b5b52574ff082c55390471baaee5b1bc1d9d2f2a8ad,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late-blight-potato.jpg,train/Potato leaf late blight/6011a160c1354d1ea3fb1dba.jpg,3ad6ee5b3ef4f22967e29e717e0363357faece3e25ce916548f45a745ea1f658,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late.jpg,train/Potato leaf late blight/5f07e93c8c331afa602608b0.jpg,d4c0a3605a94fb327eea9d4b571be0772b8ee293e745cad9cecfc3eeaa8a1248,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late_blight.jpg,train/Potato leaf late blight/9c0a3cde372bdd84e1d1f34e.jpg,8769c6b52e907d49e33608483c2144c779704dd6f64aab7caefb676dc5d071f5,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/late_blight_potato_leaf_500.jpg,train/Potato leaf late blight/210a7134b1110f8cbd30695e.jpg,a66ed7856b23d9f7e6e391db10837d1fd777228a41f71fe91b41b523de164a71,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lateblight1.JPG.jpg,train/Potato leaf late blight/436a4c252609835dde92d9ea.jpg,cff70316802ab5185e548c763d1423c0764d2936d67ddcf7fd602603ed286732,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lateblight2.JPG.jpg,train/Potato leaf late blight/b7ba73eac236bad9e737e893.jpg,9de31fa94e0affca7afc4d7fdd2169136574f6cacbf0514e29687cc14bd43955,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lateblight8.jpg,train/Potato leaf late blight/abdfab505f81da1a479b284f.jpg,1cad145da7b9008d76fdf9856914c4c9e7a9f46cb27aac6656927cd060563401,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lateblightleaf.jpg,train/Potato leaf late blight/7908a67b3bf5d81d6110ef12.jpg,f742f500e1c1cfc5389b6f6eef403d16c64c67747b1ab7d7e34973d54c100601,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lateblightlesions_1.jpg,train/Potato leaf late blight/c6283b9ddea913d97fdaa463.jpg,de6579c5be8111695706bb8545783c5b3e1c4290776a0e99780c1e0ba88b4153,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lb4_l.jpg,train/Potato leaf late blight/8750234313eda0267c08fc47.jpg,681d39f5bd76b6ae28f66671a5808e4bed1608b13d4cd5b17a6b769604a53738,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/lb7_l.jpg,train/Potato leaf late blight/963196006ce3a7dd7951352d.jpg,43962c502ca47b97680e3980b64ca92bc61221e38487a9d66362b4f7a9e62f97,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,train/Potato leaf late blight/18b8c70858c6c0c5c597b755.jpg,8b9102651718f88426b63eb920f8651fffb93cb06fee061d65f6cf0d6e6f0a51,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,train/Potato leaf late blight/49c296406faa5a6fbfc227b0.jpg,1563df07e606d7c60c8acf3d0c34b2d8fe88a416103106d8a9471bba55f6c44f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/phytophthora-infestans-potato-blight-first-foliar-symptoms-on-solanum-EJKRCK.jpg,train/Potato leaf late blight/a79559ec5deb77076bfbb17e.jpg,0e3bd59c29fdb7939cd76d6a097846ea2ce3134dd5c5509e84e4b91d8528c5d0,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-A60HXG.jpg,train/Potato leaf late blight/f8d18412c37db7d7d3c21d38.jpg,fb5605128c458af8afc0ea32ae48e65eb9e302f992ef431190a982b9df2b5af4,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,train/Potato leaf late blight/1bd86cf3fa775b6b0b29cac6.jpg,ac840e23c5f68737fbe83ad0e1010e1bcb07e79c6780e4284d55d2aae18b201f,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,train/Potato leaf late blight/f1c8fa580edf554950945630.jpg,1856124f5391f04b6fdda63d9e81fe9f6bda63be66767af2fe369c3276f67746,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,train/Potato leaf late blight/7fb7a0692ee235f766739a2a.jpg,94a8060dbd253775da81eb75a7f8679c5752c0eaa42a8436c95ead8628b64191,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,train/Potato leaf late blight/1b7a03ed4d83c16051d0eef9.jpg,baf835e1260ad5f4251566cbc55ce48d794dc2b8aacac2eded0c7098185fe870,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5H9.jpg,train/Potato leaf late blight/6cd9ea166d36aef769938425.jpg,b1afb228c9908968bdce943cddcab33f2cb73b3314cec5b7e17593f8ef5d9232,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,train/Potato leaf late blight/c6bfae37cf4722d9d3ddafdb.jpg,768750a6b433ec930e44bfa253cf24154cbb66b6f11857073569650294f06252,5467f6012d78d1c446145d5f582da6096f852ae8
train/Potato leaf late blight/potato-solanum-tuberosum-late-blight.jpg,train/Potato leaf late blight/64a951f21ee3bcf6cbffaf4a.jpg,e4c6490ba3f227ae23424ccbf338235660c3dc45f4a5b236e6ade6d3e4267317,5467f6012d78d1c446145d5f582da6096f852ae8
