partition,path,label,source,sha256,phash
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\25c29dbe-f9fd-4e65-a47f-501fd5d7ba86___R.S_HL 8116 copy 3.jpg,0,plantvillage,5952a7b19ff4da7086c621c59c0a4d3a228608d9c51366ce7bdd17d853e15513,82fc037db4e3c447
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\85f5a1b1-18bb-492e-834b-b908bebd3607___RS_NLB 0772.JPG,3,plantvillage,7d7a6e9407a4ae040ea51dba0a0b9495b484fdbc2d1999b0b0a75afe2d472f8b,dbb92c002f53df11
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\96d3f95b-bef6-4bdd-a53a-f7049ccff3d1___R.S_HL 7933 copy.jpg,0,plantvillage,3dcbbf61c1d4fc9d577549d21654f3b517d8cfbde486319be43e67b7658648a5,d5aad4b544af7841
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3e52b140-6513-4a97-8ee8-9935a7d4b8b8___RS_GLSp 9279.JPG,2,plantvillage,3c644adb9e5dab37909f794c1b3839f232e89d05ea477ef7020ea1107d96663b,bd0e041cab1cffe0
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\c68a8c80-fe05-4fd5-a9dc-d9e746f86519___R.S_HL 7966 copy.jpg,0,plantvillage,ac7f35601c78aa69b9add537295decb16dd6c085cb5e93c735661d49bd956266,bdf624c52941ff80
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\432d152d-dd08-40b4-ba2f-2cbf2352d29c___RS_NLB 3586.JPG,3,plantvillage,d798472add85aeb2ec986f4c3e962ef33ab8dcd0d651df5e0684aa15b0fdc70b,fcfe037e301f3120
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\c8e9361a-fc77-4adb-ba39-3a08d859340f___RS_NLB 3560.JPG,3,plantvillage,bc94765c34a48a9e2cd4d92a9043a1eadb541c8f0db00b40271721998e1eebd1,e4e4439e1c3e19f1
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\8c4c376b-1f9a-4dde-88f3-453f6154c25f___RS_NLB 3987.JPG,3,plantvillage,1408470ffb11359aa962ebf5764bd16bfddfdb28e429742f680a63c7f9688553,eac4455f5458a9ab
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\fb7c73e2-6f3a-4dcc-bc31-217f37512d68___R.S_HL 8293 copy.jpg,0,plantvillage,0ffe3f3a14d24bd3cafd8d7b8e36075377c56b1b54f394f3bac9449060e635ac,c04e1157fc819ed7
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1674.JPG,1,plantvillage,c5414905bb3a8b53083992d791de607e7272fd9f506968c530db49185ebfea37,8d316dc60d19f366
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\55efba35-9d8a-4fae-9096-dfe1ade5b381___R.S_HL 8184 copy.jpg,0,plantvillage,41d77332f432c80a48169480a1c170ee9aeb0ca16281b2da40590f39e1376b8b,ff31f8c07c825323
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2604.JPG,1,plantvillage,7095686e1727d5b09349f2f78d46e569cf62ca1a7717363cea9e11b5fd5cca8e,95c2e4b1788e6f83
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy.jpg,3,plantvillage,1a7baf922273dbfd520ea90c32f27f9d5c47912a6c0d8f66871699e215fa076b,dc9e51ffa0010ff0
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1812.JPG,1,plantvillage,4c7b6d712912cf71fe7068cd84d4378442321cf52ddca158b6e39ccb5f351a26,d0ad3bc058c7f10f
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\f8101df7-db23-4241-9362-a00396806364___RS_GLSp 4336.JPG,2,plantvillage,6a969cb85e37a7f7c665bdcf0ddf13e8124768bfab8b1d6b99c978b8cf072a66,a06f366c69eb4859
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\f9276b30-6706-47b2-9396-3799808cc29a___RS_NLB 4262.JPG,3,plantvillage,585feaa2ae93d66a3ce67f0e8c90404f00cdcadbe437be7ec523c6028852b480,a66179c63784699b
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1937.JPG,1,plantvillage,947b6515c929817e3e08d4a83ad5051d63c9b2e4e41f40ff72fcc36051043ee3,d4e5384a92946dd7
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\714f6741-cb60-432b-91f9-ebd5a8a7ded4___RS_GLSp 7325.JPG,2,plantvillage,5e63e3f7fb74421ac3abafd0fe30bed75157a466af597ae79399b30ea2633c2c,aeb3e0e097e03c8b
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\4bffb932-0f73-4ea5-b1b3-ffbef8c5f07d___R.S_HL 7895 copy.jpg,0,plantvillage,65a5d47416aadfec71ec8403619540de7d5ab0fdcf5ffde58833fb84cc034ea2,d4ad04f62bd21db2
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\765876b6-89e3-45dc-b3f0-1879028a9a1b___R.S_HL 8129 copy.jpg,0,plantvillage,64f731a0d763fe8ebb92e2ea238e423782bce3eb69a39ae7090a9a2394445295,9991107bf3830efc
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\18c8ef79-bb1f-4021-aef3-1604fca63949___RS_NLB 3495.JPG,3,plantvillage,97783a4bf22f04f7a2d110ae4182459e994bd9f1eca3bacfde17c5f7af109b51,bf6a5993e60cc027
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\c15dae11-38d1-47c3-99e0-c579ddeb3fb3___RS_GLSp 9269.JPG,2,plantvillage,9685463cb4424c3e48196ac21e8f4ed3032aa8b79ed97e4dbd180eb9684140a0,aade07493d525e45
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\b789776e-6be7-407a-95b3-fd6783c5f03d___R.S_HL 8022 copy.jpg,0,plantvillage,1b72f9ac06880c22634984306031acf4a059dc6c22f62ced34e9b71a16eec4ef,f9da26166e347229
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\ca005f55-ec22-41ef-b162-66724347da83___R.S_HL 5518 copy.jpg,0,plantvillage,943f7a1cabc2afa9e20a8111f4d0531bf5f50978982e5fb7a05f318a84efc675,9c334e39c6a973a4
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\5a341520-f90d-40eb-89a7-e557aa572200___RS_NLB 0764.JPG,3,plantvillage,bd5bce0a7d21873b716c288a41f00618b759d67a419f3d960dde75cbb54d169c,c30e2f1ab4994e5b
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2547.JPG,1,plantvillage,59d0d4df10d604aa950e341e7ef65593a5a959cd268faa24fdd3b10300523396,84637e3da33c1713
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\82183af9-1261-4bba-8a8b-0eb57b4d42a8___R.S_HL 8096 copy.jpg,0,plantvillage,c5c1210ecb612f93664605c9ec00f09c7125d943bb9264cd2c778e93f8e8080f,fc7ab24027bc50ae
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1777.JPG,1,plantvillage,f7fc27d8a7cfb93e2572e7997b01e0abdbdbdd087e31a6e573c302a267739775,8c43653c3d0e2f37
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\5cd4836c-b974-4228-b23f-1e70e8c3ea11___RS_GLSp 7328.JPG,2,plantvillage,d0085f5154a7d0b6be09c4746b2d881e2fac12436464f7d480887e0942723586,eaa89fc5c017955a
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2214.JPG,1,plantvillage,7872295ffb0443daf52c791cdb5dd1b9265331bb22e50231568212b540fcdd61,c49d2ef880af8be2
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\1987a377-5cf3-4b21-85af-a738b76cd0ee___RS_NLB 3886.JPG,3,plantvillage,6e028d44db29bf010cad3945d8d8f812086da80f99b31f7c5018f72050332f28,f886958fd2966896
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\8372ebc2-c180-4161-b7b3-0b05a5700d0d___RS_GLSp 9325.JPG,2,plantvillage,a7ea270f067ad24f41476dea5c70144bc1b717411edc8bf5ee48fb898bcb0679,f29a5525856d9ab8
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2610.JPG,1,plantvillage,f6d04bbde2735a70f11e4c0cfd1999c43e278cf9f7aa7db75494dd6b1fd33ecf,94c4374a279d663b
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\d518aedb-9e6e-4567-bb79-1f019415d61c___R.S_HL 8010 copy.jpg,0,plantvillage,ae365426cbbe46412e90e6d2b923489ad26d7e69920d0573983ab26c3494ec25,d92112e3f6e6a741
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\cc926ea7-7824-4f6d-8c2b-837771ffdbee___RS_NLB 4142.JPG,3,plantvillage,5d99108c855ad2ee6f27d4b421be75df87ef26ee0f178d407945a8e6a3912990,edea3a1c70953cc1
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\2f149f3c-61b7-4827-ad40-32f971a70d5f___R.S_HL 8258 copy 2.jpg,0,plantvillage,2b7f098ec70f91c4e6c4a4ea8e441ad4c034f4a5e9d54bd91c5385b2f7b73e96,ce776d55e9409912
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\dda73df7-96ed-453c-8d53-21549a980bc7___RS_NLB 4182.JPG,3,plantvillage,41c02ad8ea4535c509859cc12b69bcc81ebf87e940d50cba776007af655b1103,cefc515738a70718
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\4f3347e6-ed68-4659-aa26-5591ea8c923e___R.S_HL 5505 copy.jpg,0,plantvillage,639af85f1984d8fc39fafc85a5dac8736238ce32ccdc227282f99a6a7afcadc7,c061f82c7759ac73
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\1f23992c-3a9f-4ebb-a89f-6272ee23c7c4___RS_GLSp 4500 copy.jpg,2,plantvillage,591ebb82de3df06ee2f0961b8122e69fbfc4caa09c2ae11f767fe3ba03d4d123,f5c930c5c76b3234
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\aa7c5620-2ec9-4b2c-9091-8ce30597661e___RS_GLSp 9363.JPG,2,plantvillage,671f340ea349e8a4ea83f6c78cc13f2965e6e33c69255b847f1cf11ff21faba1,95a86f178a0d6e74
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\5afd034f-f65c-4eed-9bde-f3dcb2950072___RS_GLSp 4422.JPG,2,plantvillage,aaf71e205cd3c69452d516e7fbca17a3eb532250f1150f06d8d96b38c174a33d,aec790b4fb5a4948
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\0db9d2c1-46d7-4cce-aa6a-299ad6fd367d___RS_NLB 3608.JPG,3,plantvillage,f9b2b4c19bb7172ef56309c892983d30ad3ec4dd17cc2b9da7a8dbdea58d302e,eacf52c467d511a8
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\ba99509a-8a3b-48b5-b298-748ab3c2bb63___RS_NLB 3719.JPG,3,plantvillage,ea1e129260e8481e13de22c684c5feb3bf27b2db9d464b1392bba5662a9bd8e1,f3423caf00ea0ff4
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1688.JPG,1,plantvillage,266975832d8db3c8e7ad25daaf7f0ed522d8c2aab8437b1a1b64c8feb4a628f7,c5a11f07fb1e033c
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2758.JPG,1,plantvillage,ca580555c4a76a5b6ac36a72eadcadaf21fc09a3059fef0a512fc03fa59c0761,913b68e54f56283d
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\4fd7db79-097d-4344-a4fa-3657421fe654___RS_NLB 0800.JPG,3,plantvillage,80c0f4f25abe99dad3ea97c5b7fce3a7cdeb808efcebe57a4fd7f5260aa9626f,b255694cd972c768
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\a39fa20e-9f78-4064-96a9-e1926964e19a___RS_NLB 4120.JPG,3,plantvillage,125bac0a96900116302007e618422b44c41a1a073637979901316375ece2aa33,bf7832d06c613696
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\4b7e28c4-2353-40f0-b09e-a7a60167ef75___R.S_HL 7936 copy 2.jpg,0,plantvillage,b7152b797284bd593a0a1f35becae9ad4c150eb9c00cd19698911d23b9b9bc6d,9297a53518e4f639
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1867.JPG,1,plantvillage,cba44e30c1d52ec77eeff70c1f371f09197e4c11aeb85f2007e4671b19fa3feb,94ca6a3d1f2d3278
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\c479a63d-cd2c-450b-807b-e85bce7a0af8___R.S_HL 8213 copy 3.jpg,0,plantvillage,a93568c6a236e05ccc0219100053089896bb602402e45c5a2821ba060a9bf241,ff8054d94de4126b
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\0d0d4a6f-784f-464b-89e8-f962d375e4be___R.S_HL 8253 copy.jpg,0,plantvillage,0823b90473c33a9e915b618503baf2765dff90d69e14609ba2b0b2032a9289fb,c04f3fb04e215ceb
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2090.JPG,1,plantvillage,6ec926c68d6923a0d70ae869d71f5c50d560187565f74cb2d8672525cbf153b2,d0cf0b4d2fbc3494
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\a95a00bc-f6af-4006-beda-81f8629cf106___RS_GLSp 9308.JPG,2,plantvillage,2ea27ee2e467b520aa617b99f02b398778d6fe15985b08b7742288e916d9d9e0,8f5bfebc4274a0a0
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\c7e3a7d4-9eb4-4014-8353-c5a1d85621b3___RS_GLSp 9287.JPG,2,plantvillage,50bb80a051b20b7937cb177daf4e5147e62be248b07fdccf25f0d2fb768ef920,eaf263aec48e9826
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\d66d0212-e2bc-48d4-a7ba-8f0bc6549280___RS_NLB 3621.JPG,3,plantvillage,b7789022396c7b1ee2a02424c01223dc330f601312acf725b2c28a62bfbdc61b,c8779b2c3cd0c7a1
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\33ae3386-f7ce-4c52-92d0-13d964f1cfae___R.S_HL 8331 copy.jpg,0,plantvillage,b387bbf2421597e856e494c2f212de283345d5643a4e9d10da65b241bfd03515,fb5a068c34e139a7
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1701.JPG,1,plantvillage,ff3f91ebc548571c52e508e8ad1f6ce06c074cc447826c1f7654c57be6433d5b,85f91c851e57f194
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\af6b3f3d-7d7d-4120-8c37-bb196cc3aed3___R.S_HL 8070 copy.jpg,0,plantvillage,ee255011d70680d867e4c613ebca084f8f038aaac6bae51c731f81c1fe759690,cde950aa18d5cb3c
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\89a78c7f-dac6-426f-a0ad-397ce80e7a29___RS_GLSp 4289 copy 2.jpg,2,plantvillage,2897835b86e50bb4d56518618c7ced82e9b6c3b090e0db273c847b1e0d75819f,a36e5e644d97a429
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2549.JPG,1,plantvillage,968fdc1f19efa1dc373382bc2c46b7116dd9276cffdaaf516669e67d55939bd3,d035327a60a66fe6
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1884.JPG,1,plantvillage,2311ef58c2f21633b06484af53887a4fce3681bb1b9a41d556ea46d00efa9fa8,d0353dee68ea1287
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\2992f778-be2a-49f0-8319-0a82c7422d0a___RS_NLB 3775.JPG,3,plantvillage,25bdb6bce75ec7613ba18deed81f1f0d241769f781c89f64c3499ede04a1a3b2,a973627066c20ddf
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2587.JPG,1,plantvillage,4bc7ae37dad96c0464d201c073a2d148e52a1a9aa9b2f943819d97fadeaa4124,d073214a6f356b2d
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1946.JPG,1,plantvillage,3e053c92275f8b82e68e9e7b405a94e1ed9adf037d55d7971d9a354e5ed12459,d0e03f4b709c659d
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\45b08cd4-63ef-428d-b220-3b8bb147291b___RS_NLB 3679.JPG,3,plantvillage,e95d286c2bf0cc436718fc1a57036874e93e48def43689768c967e37d674e05f,cb0da417a1fd0bb4
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\086c8cca-951a-4c1d-93b9-e225b628f2fd___R.S_HL 8024 copy.jpg,0,plantvillage,5da03fe49b6be4b953ffbbb3d945c334b896eb4857cc718e3a606e7f486c4c9d,949946fc392a3675
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2617.JPG,1,plantvillage,fc1e51bc872135a3d4e20cb34f67a200f1ef03f177daf49aaf1988ddb18d0db0,95306a2f691de917
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\59f7744f-c282-416c-8387-cdbbb195cd4f___R.S_HL 7928 copy.jpg,0,plantvillage,777f9e6429aae910c8683973100ea742465be7f8186c8b2529eb69829c79876f,c2a5a8b57bbc2a16
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 1917.JPG,1,plantvillage,7be53da576e4f9d6ae8b136e1ad53f0015e3eb561d5d118ae69f991947987eaa,804f6cfe099d1f91
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Northern_Leaf_Blight\f7cf0608-2278-4a38-a37e-1356bd359651___RS_NLB 3490.JPG,3,plantvillage,98dcfa70e19ad1b40514ef234cb2660ae0452a38e59212c14c7463197227be6a,fb52340fc70f8370
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___healthy\af750927-82e2-4089-a40f-b4c86eec3118___R.S_HL 7883 copy.jpg,0,plantvillage,89f9be51ab10938c402135c9dbef5b9abf07c3b7ae3cd0bb9fc4943b3ac26eda,aaba720e3c217f29
calibration,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\PlantVillage-Dataset\raw\color\Corn_(maize)___Common_rust_\RS_Rust 2238.JPG,1,plantvillage,73890a61be4dda740cc571360b86793b625a4557033d62615eab2af05744825b,d0952feab6e41b42
